Log Name,Source,Date,Event ID,Task,Level,Opcode,Keyword,User,User Name,Computer,Description
109,System,EventLog,2017-06-22T09:42:30.505,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 21 seconds.
110,System,Microsoft-Windows-WLAN-AutoConfig,2017-06-22T09:41:47.725,4001,N/A,Information,Stop,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully stopped.
111,System,Microsoft-Windows-Kernel-Power,2017-06-22T09:41:52.557,109,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The kernel power manager has initiated a shutdown transition.
112,System,Microsoft-Windows-DistributedCOM,2017-06-22T09:41:53.039,10010,N/A,Error,Info,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The server {A47979D2-C419-11D9-A5B4-001185AD2B89} did not register with DCOM within the required timeout.
113,System,Microsoft-Windows-DistributedCOM,2017-06-22T09:41:53.039,10010,N/A,Error,Info,Classic,S-1-5-19,NT,DESKTOP-OGCJR0S,The server {4991D34B-80A1-4291-83B6-3328366B9097} did not register with DCOM within the required timeout.
114,System,Microsoft-Windows-Bits-Client,2017-06-22T09:41:53.063,16392,N/A,Error,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The BITS service failed to start.  Error 0x80080005.
115,System,Service,2017-06-22T09:41:53.058,7024,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The Background Intelligent Transfer Service service terminated with the following service-specific error:
116,System,Microsoft-Windows-Kernel-General,2017-06-22T09:41:53.100,13,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The operating system is shutting down at system time ?2017?-?06?-?22T14:41:53.100045100Z.
117,System,Microsoft-Windows-Kernel-General,2017-06-22T09:42:09.865,12,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The operating system started at system time ?2017?-?06?-?22T14:42:09.488861700Z.
118,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,153,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Virtualization-based security (policies: 0) is disabled.
119,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,20,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The last shutdown's success status was true. The last boot's success status was true.
120,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,27,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot type was 0x0.
121,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,25,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
122,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,26,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,A one-time boot sequence was used during this boot.
123,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.865,32,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
124,System,Microsoft-Windows-Kernel-Boot,2017-06-22T09:42:09.866,30,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The firmware reported boot metrics.
125,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:10.193,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileInfo' (10.0, ?2042?-?06?-?30T09:43:32.000000000Z) has successfully loaded and registered with Filter Manager."
126,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:10.194,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'Wof' (10.0, ?1974?-?03?-?11T17:47:45.000000000Z) has successfully loaded and registered with Filter Manager."
127,System,Microsoft-Windows-Ntfs,2017-06-22T09:42:10.713,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
128,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:10.758,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileCrypt' (10.0, ?2030?-?05?-?28T03:10:59.000000000Z) has successfully loaded and registered with Filter Manager."
129,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:10.873,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'npsvctrig' (10.0, ?2097?-?07?-?25T05:18:05.000000000Z) has successfully loaded and registered with Filter Manager."
130,System,Microsoft-Windows-Kernel-Power,2017-06-22T09:42:10.892,172,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
131,System,Microsoft-Windows-Ntfs,2017-06-22T09:42:11.026,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
132,System,Microsoft-Windows-Ntfs,2017-06-22T09:42:11.506,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume E: (\Device\HarddiskVolume2) is healthy.  No action is needed.
133,System,Microsoft-Windows-Ntfs,2017-06-22T09:42:11.637,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{ee9c746c-0000-0000-0000-801c3a000000} (\Device\HarddiskVolume4) is healthy.  No action is needed.
134,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.965,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 0 in group 0 exposes the following power management capabilities:
135,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.965,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 1 in group 0 exposes the following power management capabilities:
136,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.966,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 2 in group 0 exposes the following power management capabilities:
137,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.966,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 3 in group 0 exposes the following power management capabilities:
138,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.966,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 4 in group 0 exposes the following power management capabilities:
139,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-22T09:42:11.967,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 5 in group 0 exposes the following power management capabilities:
140,System,Microsoft-Windows-Ntfs,2017-06-22T09:42:17.304,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{826cc08c-0000-0000-0000-100000000000} (\Device\HarddiskVolume5) is healthy.  No action is needed.
141,System,Microsoft-Windows-Wininit,2017-06-22T09:42:19.555,14,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Credential Guard (LsaIso.exe) configuration: 0x0, 0"
142,System,Microsoft-Windows-Directory-Services-SAM,2017-06-22T09:42:19.707,16962,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
143,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:30.474,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'wcifs' (10.0, ?2088?-?07?-?28T22:04:59.000000000Z) has successfully loaded and registered with Filter Manager."
144,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:30.498,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'luafv' (10.0, ?2037?-?06?-?08T04:55:59.000000000Z) has successfully loaded and registered with Filter Manager."
145,System,Service,2017-06-22T09:42:30.489,7000,N/A,Error,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The CldFlt service failed to start due to the following error:
146,System,Microsoft-Windows-FilterManager,2017-06-22T09:42:30.507,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'storqosflt' (10.0, ?2015?-?12?-?17T22:36:27.000000000Z) has successfully loaded and registered with Filter Manager."
147,System,Microsoft-Windows-Dhcp-Client,2017-06-22T09:42:30.547,50036,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client service is started
148,System,Microsoft-Windows-Dhcp-Client,2017-06-22T09:42:30.547,50103,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client registered for shutdown notification
149,System,Microsoft-Windows-DHCPv6-Client,2017-06-22T09:42:30.559,51046,Service,Information,ServiceStart,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service is started
150,System,Tcpip,2017-06-22T09:42:30.958,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv6 0x00000000).
151,System,Tcpip,2017-06-22T09:42:30.958,4291,N/A,Warning,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The network adapter with hardware address 00-21-2F-36-D8-2D has indicated packet coalescing capability without indicating support for one or more prerequisite receive filter capabilities (IPv4 0x00000000).
152,System,Microsoft-Windows-WLAN-AutoConfig,2017-06-22T09:42:31.299,4000,N/A,Information,Start,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully started.
153,System,Display,2017-06-22T09:42:31.646,4107,N/A,Information,Info,Classic,N/A,N/A,DESKTOP-OGCJR0S,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API
154,System,Service,2017-06-22T09:42:31.599,7026,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The following boot-start or system-start driver(s) did not load:
155,System,Service,2017-06-22T09:42:45.308,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Distributed Transaction Coordinator service was changed from demand start to auto start.
156,System,Service,2017-06-22T09:42:46.605,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Distributed Transaction Coordinator service was changed from auto start to demand start.
157,System,Microsoft-Windows-WLAN-AutoConfig,2017-06-22T09:43:25.513,4001,N/A,Information,Stop,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully stopped.
158,System,Service,2017-06-22T09:43:36.218,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Task Scheduler service was changed from disabled to demand start.
159,System,Service,2017-06-22T09:43:36.452,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Task Scheduler service was changed from demand start to disabled.
160,System,Service,2017-06-22T09:43:36.999,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Distributed Transaction Coordinator service was changed from demand start to auto start.
161,System,Service,2017-06-22T09:43:39.093,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Distributed Transaction Coordinator service was changed from auto start to demand start.
162,System,Microsoft-Windows-WLAN-AutoConfig,2017-06-22T09:43:39.188,4000,N/A,Information,Start,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully started.
163,System,Service,2017-06-22T09:43:42.749,7045,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,A service was installed in the system.
164,System,Microsoft-Windows-UserPnp,2017-06-22T09:43:42.777,20001,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Driver Management concluded the process to install driver nettun.inf_amd64_837305602f93b1b9\nettun.inf for Device Instance ID SWD\IP_TUNNEL_VBUS\TEREDO_TUNNEL_DEVICE with the following status: 0x0.
165,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:44.062,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_10.0.15063.332_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
166,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:44.445,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.15063.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
167,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:44.580,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\CortanaListenUIApp_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
168,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:44.722,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\DesktopLearning_1000.15063.0.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
169,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:44.863,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\DesktopView_1000.15063.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
170,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.019,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.15063.332_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
171,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.155,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\EnvironmentsApp_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
172,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.310,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\HoloCamera_1.0.0.5_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
173,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.460,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\HoloItemPlayerApp_1.0.0.2_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
174,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.626,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\HoloShell_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
175,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.775,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AAD.BrokerPlugin_1000.15063.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
176,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:45.925,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AccountsControl_10.0.15063.332_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
177,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.081,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BioEnrollment_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
178,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.215,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.CredDialogHost_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
179,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.351,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.15063.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
180,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.547,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftEdge_40.15063.0.0_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
181,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.714,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.PPIProjection_10.0.15063.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
182,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:46.868,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Apprep.ChxApp_1000.15063.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
183,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.002,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.AssignedAccessLockApp_1000.15063.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
184,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.165,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CloudExperienceHost_10.0.15063.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
185,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.334,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ContentDeliveryManager_10.0.15063.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
186,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.692,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Cortana_1.8.12.15063_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
187,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.859,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.HolographicFirstRun_10.0.15063.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
188,System,Microsoft-Windows-Kernel-General,2017-06-22T09:43:47.998,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ModalSharePickerHost_1000.15063.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
